stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,21,0,42,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,21,1,43,1,tab,1,0.216836929321,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,22,0,44,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,22,1,45,1,tab,1,0.25018119812,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,23,0,46,1,tab,1,0.266912937164,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,23,1,47,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,24,0,48,1,tab,1,0.200405836105,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,24,1,49,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,25,0,50,1,tab,1,0.250129938126,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,25,1,51,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,26,0,52,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,26,1,53,1,tab,1,0.2501039505,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,27,0,54,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,27,1,55,1,tab,1,0.166860818863,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,28,0,56,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,28,1,57,1,tab,1,0.150199890137,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
+.png,None,29,0,58,0,None,1,,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
x.png,tab,29,1,59,1,tab,1,0.250121831894,2,n,BJJ8,60.0315736894,go_no-go,2017_maj_24_1848,
