stimFile,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_respons.keys,key_respons.corr,key_respons.rt,session,noise,participant,frameRate,expName,date,
+.png,None,20,1,41,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,21,0,42,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,21,1,43,1,space,1,0.189267728885,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,22,0,44,1,space,1,0.188424319611,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,22,1,45,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,23,0,46,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,23,1,47,1,space,1,0.187638030155,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,24,0,48,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,24,1,49,1,space,1,0.157387305575,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,25,0,50,1,space,1,0.188260100316,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,25,1,51,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,26,0,52,1,space,1,0.190257507551,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,26,1,53,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,27,0,54,1,space,1,0.188161479426,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,27,1,55,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,28,0,56,1,space,1,0.187891052978,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,28,1,57,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
x.png,space,29,0,58,1,space,1,0.152123807115,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
+.png,None,29,1,59,0,None,1,,1,y,BJJ_2,31.9945545584,go_no-go,2017_maj_23_2357,
